image_path,component,layer_idx,layer_name,height,width,pha_topk,pha_sim
0014_c5_f0058427.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.21229058504104614
0014_c5_f0058427.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.22596842050552368
0014_c5_f0058427.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2713896930217743
0014_c5_f0058427.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.35012438893318176
0014_c5_f0058427.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.40561914443969727
0014_c5_f0058427.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.42255932092666626
0014_c5_f0058427.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2435993105173111
0014_c5_f0058427.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3372277021408081
0014_c5_f0058427.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.37077000737190247
0014_c5_f0058427.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.380054771900177
0014_c5_f0058547.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.18661466240882874
0014_c5_f0058547.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.1990925818681717
0014_c5_f0058547.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.2181161493062973
0014_c5_f0058547.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.24305367469787598
0014_c5_f0058547.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.3025221526622772
0014_c5_f0058547.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3713778257369995
0014_c5_f0058547.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.4266602098941803
0014_c5_f0058547.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.44721150398254395
0014_c5_f0058547.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.26350346207618713
0014_c5_f0058547.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3948505222797394
0014_c5_f0058547.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.4326814115047455
0014_c5_f0058547.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.4423138201236725
0014_c5_f0058667.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.17244523763656616
0014_c5_f0058667.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.18596789240837097
0014_c5_f0058667.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.20636296272277832
0014_c5_f0058667.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.22109556198120117
0014_c5_f0058667.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.26521438360214233
0014_c5_f0058667.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.35204148292541504
0014_c5_f0058667.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.41160109639167786
0014_c5_f0058667.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.42957642674446106
0014_c5_f0058667.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2642071545124054
0014_c5_f0058667.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3712926506996155
0014_c5_f0058667.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.39779698848724365
0014_c5_f0058667.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.4079727530479431
0014_c5_f0058787.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1603795737028122
0014_c5_f0058787.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.17752566933631897
0014_c5_f0058787.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.20454052090644836
0014_c5_f0058787.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.22363288700580597
0014_c5_f0058787.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2845146954059601
0014_c5_f0058787.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3743698000907898
0014_c5_f0058787.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.43367302417755127
0014_c5_f0058787.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.45262986421585083
0014_c5_f0058787.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.28355467319488525
0014_c5_f0058787.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.382289856672287
0014_c5_f0058787.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.41478610038757324
0014_c5_f0058787.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.42712634801864624
0014_c5_f0098240.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.18381096422672272
0014_c5_f0098240.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.1902787685394287
0014_c5_f0098240.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.20719784498214722
0014_c5_f0098240.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.21304437518119812
0014_c5_f0098240.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.24251948297023773
0014_c5_f0098240.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.31132519245147705
0014_c5_f0098240.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.3731166124343872
0014_c5_f0098240.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.39699873328208923
0014_c5_f0098240.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.22365528345108032
0014_c5_f0098240.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3289754390716553
0014_c5_f0098240.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.35613152384757996
0014_c5_f0098240.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.36324745416641235
0014_c5_f0098360.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.21713288128376007
0014_c5_f0098360.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.2169974148273468
0014_c5_f0098360.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.2316792905330658
0014_c5_f0098360.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.2307206243276596
0014_c5_f0098360.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.287660151720047
0014_c5_f0098360.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3529394865036011
0014_c5_f0098360.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.40803226828575134
0014_c5_f0098360.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4264664351940155
0014_c5_f0098360.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2575012445449829
0014_c5_f0098360.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3632604777812958
0014_c5_f0098360.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3908490538597107
0014_c5_f0098360.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.3984486758708954
0014_c5_f0098480.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.17401640117168427
0014_c5_f0098480.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.18246547877788544
0014_c5_f0098480.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.2104232758283615
0014_c5_f0098480.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.2160230278968811
0014_c5_f0098480.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2663614749908447
0014_c5_f0098480.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.332144170999527
0014_c5_f0098480.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.3929535746574402
0014_c5_f0098480.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.40920934081077576
0014_c5_f0098480.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.24930836260318756
0014_c5_f0098480.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.35936373472213745
0014_c5_f0098480.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3899334967136383
0014_c5_f0098480.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.40126529335975647
0014_c5_f0098600.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1830790936946869
0014_c5_f0098600.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.19616584479808807
0014_c5_f0098600.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.2201778143644333
0014_c5_f0098600.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.24170814454555511
0014_c5_f0098600.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.30977416038513184
0014_c5_f0098600.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.39390552043914795
0014_c5_f0098600.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.4563959240913391
0014_c5_f0098600.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4770609438419342
0014_c5_f0098600.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2737228274345398
0014_c5_f0098600.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.4174388349056244
0014_c5_f0098600.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.4517310857772827
0014_c5_f0098600.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.4610902667045593
0014_c5_f0098720.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.14985013008117676
0014_c5_f0098720.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.17218855023384094
0014_c5_f0098720.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.19854864478111267
0014_c5_f0098720.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.21678827702999115
0014_c5_f0098720.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.297583669424057
0014_c5_f0098720.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.37556496262550354
0014_c5_f0098720.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.42468130588531494
0014_c5_f0098720.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4370504915714264
0014_c5_f0098720.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.26658275723457336
0014_c5_f0098720.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3633686602115631
0014_c5_f0098720.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.39619407057762146
0014_c5_f0098720.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.4061982035636902
0014_c5_f0098840.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.15996353328227997
0014_c5_f0098840.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.17169196903705597
0014_c5_f0098840.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.18796421587467194
0014_c5_f0098840.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.19373805820941925
0014_c5_f0098840.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2717892825603485
0014_c5_f0098840.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.34397757053375244
0014_c5_f0098840.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.39349451661109924
0014_c5_f0098840.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.41062837839126587
0014_c5_f0098840.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.24236096441745758
0014_c5_f0098840.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3363988697528839
0014_c5_f0098840.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.36851900815963745
0014_c5_f0098840.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.37662628293037415
0014_c5_f0098960.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1637994349002838
0014_c5_f0098960.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.17158128321170807
0014_c5_f0098960.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.1843494474887848
0014_c5_f0098960.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.19035649299621582
0014_c5_f0098960.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2624695301055908
0014_c5_f0098960.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3372041881084442
0014_c5_f0098960.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.391158789396286
0014_c5_f0098960.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4064347445964813
0014_c5_f0098960.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2183883637189865
0014_c5_f0098960.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3063545823097229
0014_c5_f0098960.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.33886435627937317
0014_c5_f0098960.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.3480224907398224
0014_c5_f0099080.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1847224235534668
0014_c5_f0099080.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.1897261142730713
0014_c5_f0099080.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.20274701714515686
0014_c5_f0099080.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.2039518803358078
0014_c5_f0099080.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2777632772922516
0014_c5_f0099080.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3526903986930847
0014_c5_f0099080.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.4140237867832184
0014_c5_f0099080.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4317607283592224
0014_c5_f0099080.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.260097473859787
0014_c5_f0099080.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.35390669107437134
0014_c5_f0099080.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.38403841853141785
0014_c5_f0099080.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.39354950189590454
0014_c5_f0099200.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1756855696439743
0014_c5_f0099200.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.1824396550655365
0014_c5_f0099200.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.20714719593524933
0014_c5_f0099200.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.2231179177761078
0014_c5_f0099200.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.29080209136009216
0014_c5_f0099200.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.35488271713256836
0014_c5_f0099200.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.40334323048591614
0014_c5_f0099200.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.42071589827537537
0014_c5_f0099200.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2605229616165161
0014_c5_f0099200.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3724423944950104
0014_c5_f0099200.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.40264299511909485
0014_c5_f0099200.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.4112844467163086
0014_c5_f0099320.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.18480248749256134
0014_c5_f0099320.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.20253190398216248
0014_c5_f0099320.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.22332118451595306
0014_c5_f0099320.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.23026059567928314
0014_c5_f0099320.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.28845152258872986
0014_c5_f0099320.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.370362788438797
0014_c5_f0099320.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.4356306493282318
0014_c5_f0099320.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4530053436756134
0014_c5_f0099320.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2634286880493164
0014_c5_f0099320.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3902569115161896
0014_c5_f0099320.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.4235675036907196
0014_c5_f0099320.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.43307337164878845
0014_c5_f0099440.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1616310179233551
0014_c5_f0099440.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.17849694192409515
0014_c5_f0099440.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.20735956728458405
0014_c5_f0099440.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.23162347078323364
0014_c5_f0099440.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.3046165406703949
0014_c5_f0099440.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.38929483294487
0014_c5_f0099440.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.4523237347602844
0014_c5_f0099440.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.47237658500671387
0014_c5_f0099440.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2835376262664795
0014_c5_f0099440.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.40599802136421204
0014_c5_f0099440.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.43368467688560486
0014_c5_f0099440.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.44219398498535156
0014_c5_f0099560.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.16669780015945435
0014_c5_f0099560.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.17252641916275024
0014_c5_f0099560.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.18462258577346802
0014_c5_f0099560.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.18672989308834076
0014_c5_f0099560.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.24068352580070496
0014_c5_f0099560.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3167338967323303
0014_c5_f0099560.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.380352258682251
0014_c5_f0099560.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4000508785247803
0014_c5_f0099560.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.21948756277561188
0014_c5_f0099560.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3085637390613556
0014_c5_f0099560.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3320363461971283
0014_c5_f0099560.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.34419533610343933
0014_c6_f0079937.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.2836604416370392
0014_c6_f0079937.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.2632485032081604
0014_c6_f0079937.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.2539733052253723
0014_c6_f0079937.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.23018106818199158
0014_c6_f0079937.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.26446568965911865
0014_c6_f0079937.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.32580551505088806
0014_c6_f0079937.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.37348368763923645
0014_c6_f0079937.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.3927123248577118
0014_c6_f0079937.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2426329106092453
0014_c6_f0079937.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.32248228788375854
0014_c6_f0079937.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3560236692428589
0014_c6_f0079937.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.36405661702156067
0014_c6_f0080057.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.17781053483486176
0014_c6_f0080057.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.1834065020084381
0014_c6_f0080057.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.19346636533737183
0014_c6_f0080057.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.19782520830631256
0014_c6_f0080057.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2662007808685303
0014_c6_f0080057.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.33071082830429077
0014_c6_f0080057.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.3964131474494934
0014_c6_f0080057.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4218950867652893
0014_c6_f0080057.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2601301968097687
0014_c6_f0080057.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.35031211376190186
0014_c6_f0080057.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.38244637846946716
0014_c6_f0080057.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.38783028721809387
0014_c6_f0080177.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1663963496685028
0014_c6_f0080177.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.16894447803497314
0014_c6_f0080177.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.182108536362648
0014_c6_f0080177.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.18714997172355652
0014_c6_f0080177.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2370837777853012
0014_c6_f0080177.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.31421422958374023
0014_c6_f0080177.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.3763214945793152
0014_c6_f0080177.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.3932662010192871
0014_c6_f0080177.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.23553863167762756
0014_c6_f0080177.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.33413761854171753
0014_c6_f0080177.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.36146578192710876
0014_c6_f0080177.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.3670475482940674
0014_c6_f0080297.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.15614283084869385
0014_c6_f0080297.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.15810130536556244
0014_c6_f0080297.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.1667328178882599
0014_c6_f0080297.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.1673770546913147
0014_c6_f0080297.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2310253381729126
0014_c6_f0080297.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.30997708439826965
0014_c6_f0080297.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.36858823895454407
0014_c6_f0080297.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.3902006447315216
0014_c6_f0080297.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.25105538964271545
0014_c6_f0080297.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.34809935092926025
0014_c6_f0080297.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.37705889344215393
0014_c6_f0080297.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.38308244943618774
0014_c6_f0080417.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.1590440720319748
0014_c6_f0080417.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.16369856894016266
0014_c6_f0080417.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.17486755549907684
0014_c6_f0080417.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.1739792376756668
0014_c6_f0080417.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.24385270476341248
0014_c6_f0080417.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3233822286128998
0014_c6_f0080417.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.376148521900177
0014_c6_f0080417.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.3954070508480072
0014_c6_f0080417.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.23093990981578827
0014_c6_f0080417.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.33624908328056335
0014_c6_f0080417.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.36894890666007996
0014_c6_f0080417.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.3750643730163574
0014_c6_f0080537.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.14766986668109894
0014_c6_f0080537.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.15619179606437683
0014_c6_f0080537.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.17034690082073212
0014_c6_f0080537.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.16855351626873016
0014_c6_f0080537.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2390732318162918
0014_c6_f0080537.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.3004258871078491
0014_c6_f0080537.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.3529362678527832
0014_c6_f0080537.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.38047513365745544
0014_c6_f0080537.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.2319888174533844
0014_c6_f0080537.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3239372670650482
0014_c6_f0080537.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3516481816768646
0014_c6_f0080537.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.35766908526420593
0014_c6_f0080657.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.15312999486923218
0014_c6_f0080657.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.15671415627002716
0014_c6_f0080657.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.1624019593000412
0014_c6_f0080657.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.1640848070383072
0014_c6_f0080657.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.22407938539981842
0014_c6_f0080657.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.2826569974422455
0014_c6_f0080657.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.33721494674682617
0014_c6_f0080657.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.3629993498325348
0014_c6_f0080657.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.21262235939502716
0014_c6_f0080657.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.3263491988182068
0014_c6_f0080657.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3555964529514313
0014_c6_f0080657.jpg,RGB,11,base.levels.3.blocks.3,16,8,13,0.3639226257801056
0014_c6_f0080777.jpg,RGB,0,base.levels.2.blocks.0,16,8,13,0.17722323536872864
0014_c6_f0080777.jpg,RGB,1,base.levels.2.blocks.1,16,8,13,0.181514710187912
0014_c6_f0080777.jpg,RGB,2,base.levels.2.blocks.2,16,8,13,0.1921936273574829
0014_c6_f0080777.jpg,RGB,3,base.levels.2.blocks.3,16,8,13,0.2005925327539444
0014_c6_f0080777.jpg,RGB,4,base.levels.2.blocks.4,16,8,13,0.2755482494831085
0014_c6_f0080777.jpg,RGB,5,base.levels.2.blocks.5,16,8,13,0.35357069969177246
0014_c6_f0080777.jpg,RGB,6,base.levels.2.blocks.6,16,8,13,0.40909793972969055
0014_c6_f0080777.jpg,RGB,7,base.levels.2.blocks.7,16,8,13,0.4233004152774811
0014_c6_f0080777.jpg,RGB,8,base.levels.3.blocks.0,16,8,13,0.24510371685028076
0014_c6_f0080777.jpg,RGB,9,base.levels.3.blocks.1,16,8,13,0.33878639340400696
0014_c6_f0080777.jpg,RGB,10,base.levels.3.blocks.2,16,8,13,0.3683399558067322
